name,stock,description,price,sale_discount,is_on_sale,image_url,sale_date_end
Cream - 10%,370,"Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.",7.22,0.81,false,http://dummyimage.com/216x100.png/ff4444/ffffff,7/5/2024
Bagelers - Cinn / Brown,559,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",55.87,0.78,true,http://dummyimage.com/210x100.png/ff4444/ffffff,7/23/2024
Orange Roughy 6/8 Oz,239,"Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh.",52.97,0.0,false,http://dummyimage.com/176x100.png/5fa2dd/ffffff,6/6/2024
Laundry - Bag Cloth,670,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl.",82.89,0.46,true,http://dummyimage.com/163x100.png/ff4444/ffffff,9/20/2024
Pasta - Angel Hair,78,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.",87.91,0.87,true,http://dummyimage.com/111x100.png/5fa2dd/ffffff,1/6/2024
Sprite - 355 Ml,200,Proin eu mi.,65.19,0.63,false,http://dummyimage.com/219x100.png/5fa2dd/ffffff,8/27/2023
Jam - Raspberry,183,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis.",80.4,0.38,false,http://dummyimage.com/186x100.png/cc0000/ffffff,6/23/2023
Bag - Regular Kraft 20 Lb,660,"Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.",80.05,0.54,true,http://dummyimage.com/133x100.png/5fa2dd/ffffff,10/19/2023
Milk - 2%,420,"Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",88.44,0.97,false,http://dummyimage.com/113x100.png/cc0000/ffffff,3/21/2024
Grouper - Fresh,536,"Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",72.99,0.8,true,http://dummyimage.com/118x100.png/ff4444/ffffff,10/16/2023
Mussels - Frozen,348,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",64.47,0.72,true,http://dummyimage.com/179x100.png/dddddd/000000,10/6/2023
Chip - Potato Dill Pickle,530,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc.",23.4,0.1,true,http://dummyimage.com/102x100.png/5fa2dd/ffffff,1/25/2024
"Clams - Littleneck, Whole",987,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.",55.37,0.44,false,http://dummyimage.com/139x100.png/5fa2dd/ffffff,9/2/2024
Fond - Chocolate,615,"Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",3.45,0.03,false,http://dummyimage.com/152x100.png/ff4444/ffffff,6/13/2024
Beer - Upper Canada Light,860,"Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",35.28,0.42,false,http://dummyimage.com/173x100.png/ff4444/ffffff,8/15/2023
Beans - Fine,461,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.,16.49,0.7,false,http://dummyimage.com/209x100.png/cc0000/ffffff,1/7/2024
Sprouts - Corn,66,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus.",58.81,0.07,false,http://dummyimage.com/170x100.png/dddddd/000000,3/15/2024
"Veal - Insides, Grains",739,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus.",26.88,0.43,false,http://dummyimage.com/195x100.png/5fa2dd/ffffff,8/21/2023
Juice - Lagoon Mango,504,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",16.42,0.37,false,http://dummyimage.com/123x100.png/dddddd/000000,8/20/2023
Wine - Rhine Riesling Wolf Blass,929,"Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo.",97.19,0.43,true,http://dummyimage.com/227x100.png/dddddd/000000,9/21/2023
Cheese - Bakers Cream Cheese,705,"Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.",32.03,0.65,true,http://dummyimage.com/124x100.png/dddddd/000000,8/27/2024
Vinegar - Tarragon,294,"Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.",14.51,0.54,false,http://dummyimage.com/242x100.png/5fa2dd/ffffff,11/5/2023
"Lamb - Leg, Boneless",219,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.",68.45,0.19,true,http://dummyimage.com/141x100.png/5fa2dd/ffffff,6/6/2024
"Pork - Loin, Center Cut",96,Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum.,80.06,0.24,false,http://dummyimage.com/220x100.png/dddddd/000000,8/10/2024
"Loaf Pan - 2 Lb, Foil",88,Nunc rhoncus dui vel sem.,3.93,0.94,false,http://dummyimage.com/228x100.png/cc0000/ffffff,5/14/2024
"Zucchini - Mini, Green",192,"Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque.",35.44,0.73,false,http://dummyimage.com/177x100.png/ff4444/ffffff,7/20/2023
Lobster - Cooked,651,"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",42.21,0.28,false,http://dummyimage.com/215x100.png/dddddd/000000,6/16/2024
Anchovy Paste - 56 G Tube,352,"Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque.",57.59,0.07,false,http://dummyimage.com/179x100.png/5fa2dd/ffffff,7/18/2024
Miso - Soy Bean Paste,293,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",52.78,0.14,true,http://dummyimage.com/109x100.png/dddddd/000000,2/20/2024
Sprouts - Baby Pea Tendrils,559,"Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy.",83.13,0.42,true,http://dummyimage.com/210x100.png/cc0000/ffffff,5/30/2024
Baking Powder,383,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",78.61,0.52,false,http://dummyimage.com/183x100.png/5fa2dd/ffffff,5/29/2024
Bread - Rye,434,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.",67.02,0.04,true,http://dummyimage.com/131x100.png/cc0000/ffffff,11/1/2023
Broom - Push,736,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",27.75,0.6,false,http://dummyimage.com/232x100.png/5fa2dd/ffffff,8/30/2023
Lobster - Canned Premium,756,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",49.65,0.54,false,http://dummyimage.com/224x100.png/5fa2dd/ffffff,8/17/2023
"Syrup - Monin, Irish Cream",804,"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue.",3.51,0.27,true,http://dummyimage.com/136x100.png/ff4444/ffffff,8/1/2023
Lamb - Bones,851,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui.",71.23,1.0,true,http://dummyimage.com/234x100.png/dddddd/000000,5/15/2024
Squash - Butternut,196,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",91.53,0.36,true,http://dummyimage.com/135x100.png/cc0000/ffffff,4/9/2024
Yoghurt Tubes,441,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",66.55,0.54,false,http://dummyimage.com/190x100.png/ff4444/ffffff,6/17/2024
"Juice - Pineapple, 341 Ml",16,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.",72.49,0.83,false,http://dummyimage.com/196x100.png/dddddd/000000,5/2/2024
Dry Ice,931,"Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",66.12,0.05,true,http://dummyimage.com/226x100.png/5fa2dd/ffffff,6/1/2024
Galliano,501,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",39.83,0.27,true,http://dummyimage.com/161x100.png/ff4444/ffffff,5/1/2024
"Sauce - Soya, Dark",678,"Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",58.88,0.65,false,http://dummyimage.com/119x100.png/5fa2dd/ffffff,8/14/2024
Cookies - Amaretto,743,In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.,12.58,0.51,true,http://dummyimage.com/207x100.png/ff4444/ffffff,11/16/2023
"Pork - Tenderloin, Fresh",657,"Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",73.42,0.48,true,http://dummyimage.com/236x100.png/dddddd/000000,9/26/2023
Chervil - Fresh,658,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti.",78.86,0.9,true,http://dummyimage.com/245x100.png/dddddd/000000,11/10/2023
Wine - Hardys Bankside Shiraz,134,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat.",19.1,0.25,true,http://dummyimage.com/109x100.png/5fa2dd/ffffff,4/12/2024
Nutmeg - Ground,523,"Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh.",4.75,0.76,true,http://dummyimage.com/166x100.png/5fa2dd/ffffff,4/5/2024
"Juice - Pineapple, 48 Oz",58,Aenean lectus. Pellentesque eget nunc.,73.42,0.75,false,http://dummyimage.com/124x100.png/5fa2dd/ffffff,4/11/2024
"Vodka - Hot, Lnferno",629,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",46.81,0.57,false,http://dummyimage.com/111x100.png/cc0000/ffffff,1/14/2024
Lime Cordial - Roses,324,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",71.65,0.1,false,http://dummyimage.com/174x100.png/cc0000/ffffff,3/12/2024
Lamb Rack - Ontario,927,"Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",41.98,0.03,true,http://dummyimage.com/114x100.png/cc0000/ffffff,12/27/2023
